Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Banu,2021-12-16 21:42:13,01:05:41,Autoplayed: user action: User_Interaction; ,Two,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:05:41,Not latest view,TR (Turkey)
Banu,2021-12-16 00:11:47,00:00:58,,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,00:00:58,TR (Turkey)
Banu,2021-12-16 00:10:10,00:01:35,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:35,Not latest view,TR (Turkey)
Banu,2021-12-16 00:08:10,00:01:58,Autoplayed: user action: None; ,Fragman: The Hand of God,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:58,Not latest view,TR (Turkey)
Banu,2021-12-15 21:34:44,02:33:23,Autoplayed: user action: User_Interaction; ,Truva,,Samsung CE 2019 Muse-M UHD TV Smart TV,02:33:23,02:33:23,TR (Turkey)
Banu,2021-12-15 21:34:28,00:00:07,Autoplayed: user action: None; ,Shutter Island_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,TR (Turkey)
Banu,2021-12-15 21:34:21,00:00:04,Autoplayed: user action: None; ,Fragman: Extraction,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2021-12-15 21:33:37,00:00:24,Autoplayed: user action: None; ,Django Unchained_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:24,Not latest view,TR (Turkey)
Banu,2021-12-15 21:33:22,00:00:06,Autoplayed: user action: None; ,8 Mile_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-15 21:33:09,00:00:10,Autoplayed: user action: None; ,Catch Me If You Can_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,00:00:10,TR (Turkey)
Banu,2021-12-15 21:32:57,00:00:09,Autoplayed: user action: None; ,Bird Box - Klip,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2021-12-15 21:31:29,00:01:24,Autoplayed: user action: None; ,Unicorn Store (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:24,Not latest view,TR (Turkey)
Banu,2021-12-15 21:31:23,00:00:04,Autoplayed: user action: None; ,Tırmanış (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2021-12-15 21:30:34,00:00:46,Autoplayed: user action: None; ,Tall Girl (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:46,00:00:46,TR (Turkey)
Banu,2021-12-15 21:30:16,00:00:14,Autoplayed: user action: None; ,Stop Playing With The Stars_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:14,00:00:14,TR (Turkey)
Banu,2021-12-15 21:29:32,00:00:42,Autoplayed: user action: None; ,Journey to the Center of the Earth _hook_04_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:42,00:00:42,TR (Turkey)
Banu,2021-12-15 21:29:21,00:00:08,Autoplayed: user action: None; ,Fragman: Dancing Queens,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2021-12-15 21:28:47,00:00:31,Autoplayed: user action: None; ,Rock My Heart (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:31,00:00:31,TR (Turkey)
Banu,2021-12-15 20:37:17,00:51:13,,David ve Elfler,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:13,00:51:13,TR (Turkey)
Banu,2021-12-15 20:35:45,00:01:24,Autoplayed: user action: None; ,David ve Elfler (Kısa Video): David ve Elfler,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:24,Not latest view,TR (Turkey)
Banu,2021-12-15 20:35:28,00:00:10,Autoplayed: user action: None; ,Fragman: Holidate,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-15 20:34:49,00:00:32,Autoplayed: user action: None; ,Holiday in the Wild (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:32,00:00:32,TR (Turkey)
Banu,2021-12-15 20:33:40,00:00:30,Autoplayed: user action: None; ,Hayırsever (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:30,Not latest view,TR (Turkey)
Banu,2021-12-15 20:33:15,00:00:06,Autoplayed: user action: None; ,Ruhların Sonbaharı (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-15 20:33:03,00:00:09,Autoplayed: user action: None; ,Freedom Writers_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2021-12-15 20:32:20,00:00:15,Autoplayed: user action: None; ,Two (Kısa Video): Two,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,00:00:15,TR (Turkey)
Banu,2021-12-15 20:31:36,00:00:17,Autoplayed: user action: None; ,Fragman: The Soul,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,00:00:17,TR (Turkey)
Banu,2021-12-15 20:31:00,00:00:06,Autoplayed: user action: None; ,Acemi Cinayet Masası (Kısa Video): Acemi Cinayet Masası,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-15 20:30:50,00:00:04,Autoplayed: user action: None; ,Legado en los huesos_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-15 20:30:17,00:00:06,Autoplayed: user action: None; ,Gone Girl_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-15 20:29:54,00:00:05,Autoplayed: user action: None; ,Juanita (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-15 20:29:37,00:00:10,Autoplayed: user action: None; ,The Dirt_CLIP_MUSIC_1,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-15 20:29:17,00:00:04,Autoplayed: user action: None; ,The Angel (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-15 20:29:02,00:00:12,Autoplayed: user action: None; ,The Outsider_hook_08_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,TR (Turkey)
Banu,2021-12-15 20:19:40,00:07:47,,Private Life,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:07:47,Not latest view,TR (Turkey)
Banu,2021-12-15 20:19:16,00:00:22,Autoplayed: user action: None; ,Private Life (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:22,Not latest view,TR (Turkey)
Banu,2021-12-15 20:18:36,00:00:10,Autoplayed: user action: None; ,Fragman: Hustlers,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-15 20:18:08,00:00:25,Autoplayed: user action: None; ,Meyerowitz Hikâyeleri (Yeni ve Seçilmiş) (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:26,Not latest view,TR (Turkey)
Banu,2021-12-15 20:17:55,00:00:10,Autoplayed: user action: None; ,Keşke Benim Olsan 2 (Kısa Video): Keşke Benim Olsan 2,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,00:00:10,TR (Turkey)
Banu,2021-12-15 20:17:41,00:00:11,Autoplayed: user action: None; ,Sadece Arkadaşız (Kısa Video): Sadece Arkadaşız,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,TR (Turkey)
Banu,2021-12-15 20:17:06,00:00:09,Autoplayed: user action: None; ,I Love You_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,TR (Turkey)
Banu,2021-12-15 20:16:57,00:00:05,Autoplayed: user action: None; ,Fragman: Düzenbaz Kardeşler,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-15 20:16:27,00:00:05,Autoplayed: user action: None; ,Fragman: Rose Adası'nın İnanılmaz Hikâyesi,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-15 20:15:44,00:00:03,Autoplayed: user action: User_Interaction; ,Gloria Bell,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,Not latest view,TR (Turkey)
Banu,2021-12-15 20:12:47,00:02:18,,Fragman: Onca Yoksulluk Varken,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:18,Not latest view,TR (Turkey)
Banu,2021-12-15 20:12:40,00:00:05,Autoplayed: user action: None; ,Bu Benim Dünyam Değil (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-15 20:12:33,00:00:05,Autoplayed: user action: None; ,Görkemli Hayaller (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-15 20:12:24,00:00:04,Autoplayed: user action: None; ,Sabit Alışkanlıklar Diyarı (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-15 20:12:15,00:00:04,Autoplayed: user action: None; ,Fragman: The Hand of God,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-15 19:58:37,00:13:26,,Düzenbaz Kardeşler,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:13:26,00:13:26,TR (Turkey)
Banu,2021-12-15 19:58:23,00:00:11,Autoplayed: user action: None; ,Fragman: Düzenbaz Kardeşler,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,TR (Turkey)
Banu,2021-12-15 19:58:16,00:00:04,Autoplayed: user action: None; ,Lagos'ta İki Kadın (Kısa Video): Lagos'ta İki Kadın,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-15 19:57:59,00:00:09,Autoplayed: user action: None; ,Benim Güzel Noel Şatom (Kısa Video): Benim Güzel Noel Şatom,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2021-12-15 19:57:48,00:00:08,Autoplayed: user action: None; ,7 Tutsak (Kısa Video): 7 Tutsak,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Banu,2021-12-15 16:12:23,00:00:08,Autoplayed: user action: None; ,The Hand of God (Kısa Video): The Hand of God,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2021-12-15 15:40:53,00:01:35,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:35,Not latest view,TR (Turkey)
Banu,2021-12-15 15:39:53,00:00:58,,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,Not latest view,TR (Turkey)
Banu,2021-12-15 15:37:53,00:01:58,Autoplayed: user action: None; ,Fragman: The Hand of God,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:58,Not latest view,TR (Turkey)
Banu,2021-12-15 14:01:09,01:36:42,Autoplayed: user action: User_Interaction; ,Gloria Bell,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:36:42,Not latest view,TR (Turkey)
Banu,2021-12-15 14:00:17,00:00:16,Autoplayed: user action: None; ,3. Sezon (Kısa Video): Titans,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:16,00:00:16,TR (Turkey)
Banu,2021-12-15 14:00:05,00:00:08,Autoplayed: user action: None; ,Berrak Göl (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Banu,2021-12-15 13:59:42,00:00:19,Autoplayed: user action: None; ,Yucatán (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:20,Not latest view,TR (Turkey)
Banu,2021-12-15 13:58:29,00:00:38,Autoplayed: user action: None; ,Two (Kısa Video): Two,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:38,Not latest view,TR (Turkey)
Banu,2021-12-15 13:22:31,00:33:11,,The Unforgivable,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:46:40,01:46:40,TR (Turkey)
Banu,2021-12-15 05:45:03,00:00:40,Autoplayed: user action: None; ,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:40,Not latest view,TR (Turkey)
Banu,2021-12-15 04:34:24,01:09:24,,The Unforgivable,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:47:03,Not latest view,TR (Turkey)
Banu,2021-12-15 00:07:00,00:01:35,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:35,Not latest view,TR (Turkey)
Banu,2021-12-15 00:05:03,00:01:55,,İlk Maç (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:55,Not latest view,TR (Turkey)
Banu,2021-12-15 00:04:03,00:00:58,Autoplayed: user action: None; ,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,Not latest view,TR (Turkey)
Banu,2021-12-14 22:16:58,01:47:02,,The Unforgivable,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:47:02,Not latest view,TR (Turkey)
Banu,2021-12-14 22:16:29,00:00:07,Autoplayed: user action: None; ,Shadowhunters: The Mortal Instruments: 3. Sezon (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2021-12-14 21:20:21,00:01:21,Autoplayed: user action: None; ,Shadowhunters: The Mortal Instruments: 3. Sezon (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:22,Not latest view,TR (Turkey)
Banu,2021-12-14 21:18:41,00:01:37,Autoplayed: user action: None; ,İlk Maç (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:38,Not latest view,TR (Turkey)
Banu,2021-12-14 21:18:33,00:00:06,Autoplayed: user action: None; ,StartUp: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-14 21:18:07,00:00:15,Autoplayed: user action: None; ,Yucatán (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:16,Not latest view,TR (Turkey)
Banu,2021-12-10 21:11:44,00:02:27,,3. Sezon (Fragman): Lost in Space,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:27,00:02:27,TR (Turkey)
Banu,2021-12-10 21:10:05,00:01:35,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:35,Not latest view,TR (Turkey)
Banu,2021-12-10 21:09:06,00:00:58,Autoplayed: user action: None; ,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,Not latest view,TR (Turkey)
Banu,2021-12-10 19:21:53,01:47:10,,Ortaya Karışık İlişkiler,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:47:10,01:47:10,TR (Turkey)
Banu,2021-12-10 19:21:11,00:00:40,Autoplayed: user action: None; ,Ortaya Karışık İlişkiler (Kısa Video): Ortaya Karışık İlişkiler,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:40,00:00:40,TR (Turkey)
Banu,2021-12-10 19:21:02,00:00:05,Autoplayed: user action: None; ,Red Notice (Kısa Video): Red Notice,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2021-12-10 19:19:31,00:00:46,Autoplayed: user action: None; ,4. Sezon (Kısa Video): Selling Sunset,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:46,00:00:46,TR (Turkey)
Banu,2021-12-10 19:19:21,00:00:07,Autoplayed: user action: None; ,Ruhların Sonbaharı (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,TR (Turkey)
Banu,2021-12-10 19:19:13,00:00:04,Autoplayed: user action: None; ,Anne with an E (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-10 19:19:01,00:00:09,Autoplayed: user action: None; ,When They See Us (Hook: Boys to Men),HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,TR (Turkey)
Banu,2021-12-10 19:16:41,00:01:36,Autoplayed: user action: None; ,American Son (2. Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:36,Not latest view,TR (Turkey)
Banu,2021-12-10 19:16:26,00:00:10,Autoplayed: user action: None; ,Jack Reacher_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-10 19:15:47,00:00:11,Autoplayed: user action: None; ,Banliyö Çocukları (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,TR (Turkey)
Banu,2021-12-10 19:15:25,00:00:08,Autoplayed: user action: None; ,2. Kısa Video: The Queen's Gambit,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2021-12-10 19:15:15,00:00:06,Autoplayed: user action: None; ,Undercover (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-10 19:14:57,00:00:15,Autoplayed: user action: None; ,7 Tutsak (Kısa Video): 7 Tutsak,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,Not latest view,TR (Turkey)
Banu,2021-12-10 19:14:49,00:00:06,Autoplayed: user action: None; ,Benim Güzel Noel Şatom (Kısa Video): Benim Güzel Noel Şatom,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-10 19:14:10,00:00:10,Autoplayed: user action: None; ,Yakıcı Kumlar (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-10 19:13:44,00:00:06,Autoplayed: user action: None; ,StartUp: Season 1_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,TR (Turkey)
Banu,2021-12-10 19:13:27,00:00:13,Autoplayed: user action: None; ,1. Sezon (Fragman): The Cook of Castamar,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:13,Not latest view,TR (Turkey)
Banu,2021-12-10 19:13:13,00:00:11,Autoplayed: user action: None; ,The Unforgivable (Kısa Video): The Unforgivable,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,TR (Turkey)
Banu,2021-12-10 19:12:45,00:00:15,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,Not latest view,TR (Turkey)
Banu,2021-12-10 19:11:45,00:00:58,Autoplayed: user action: None; ,Two (Kısa Video): Two,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,Not latest view,TR (Turkey)
Banu,2021-12-10 17:18:21,01:47:02,,The Unforgivable,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:47:02,Not latest view,TR (Turkey)
Banu,2021-12-10 17:18:09,00:00:09,Autoplayed: user action: None; ,The Unforgivable (Kısa Video): The Unforgivable,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,TR (Turkey)
Banu,2021-12-09 21:37:17,00:20:59,,Ozark: 1. Sezon: Sugarwood (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:59,Not latest view,TR (Turkey)
Banu,2021-12-09 21:36:36,00:00:06,Autoplayed: user action: None; ,Ozark: 1. Sezon: Sade Kahve (Bölüm 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-09 21:36:19,00:00:06,Autoplayed: user action: None; ,When They See Us (3. Tematik Fragman: Beraat Etme Ümidi),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-09 21:33:34,00:02:30,,Voir: Filmlerin Gücü: 1. Sezon: Film ve Televizyon (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:03:16,00:03:16,TR (Turkey)
Banu,2021-12-09 21:22:07,00:11:04,,Voir: Filmlerin Gücü: 1. Sezon: Ağzı Bozuk ve Derin (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:11:04,00:11:04,TR (Turkey)
Banu,2021-12-09 21:20:56,00:00:24,Autoplayed: user action: None; ,Tanıtım Fragmanı: Voir: Filmlerin Gücü,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:24,Not latest view,TR (Turkey)
Banu,2021-12-09 21:20:39,00:00:11,Autoplayed: user action: None; ,1. Sezon (Fragman): Elfler,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,TR (Turkey)
Banu,2021-12-09 21:20:19,00:00:08,Autoplayed: user action: None; ,StartUp: Season 1_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Banu,2021-12-09 21:19:55,00:00:10,Autoplayed: user action: None; ,3. Sezon (Fragman): Ozark,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,TR (Turkey)
Banu,2021-12-09 21:19:43,00:00:09,Autoplayed: user action: None; ,7 Tutsak (Kısa Video): 7 Tutsak,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,TR (Turkey)
Banu,2021-12-09 19:27:33,01:51:23,,Işıltılı Hayatlar,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:51:23,01:51:23,TR (Turkey)
Banu,2021-12-09 19:26:56,00:00:34,Autoplayed: user action: None; ,Sparkle_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:34,00:00:34,TR (Turkey)
Banu,2021-12-09 19:25:35,00:00:06,Autoplayed: user action: None; ,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-09 18:53:26,00:31:12,,Hellbound: 1. Sezon: 6. Bölüm (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:13,00:57:13,TR (Turkey)
Banu,2021-12-09 18:53:11,00:00:02,Autoplayed: user action: None; ,Hellbound: 1. Sezon: 1. Bölüm (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,TR (Turkey)
Banu,2021-12-08 22:36:35,00:58:19,,Onca Yoksulluk Varken,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:19,Not latest view,TR (Turkey)
Banu,2021-12-08 22:35:20,00:01:13,Autoplayed: user action: None; ,Fragman: Onca Yoksulluk Varken,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:13,Not latest view,TR (Turkey)
Banu,2021-12-08 22:33:07,00:01:44,,Zengin ve Şımarık,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:44,Not latest view,TR (Turkey)
Banu,2021-12-08 22:33:00,00:00:06,Autoplayed: user action: None; ,Pourris gâtés_hook_03_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,TR (Turkey)
Banu,2021-12-08 22:32:53,00:00:04,Autoplayed: user action: None; ,Body Cam_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2021-12-08 22:30:28,00:01:07,,Bruised,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:07,Not latest view,TR (Turkey)
Banu,2021-12-08 22:29:52,00:00:34,Autoplayed: user action: None; ,Bruised (Kısa Video): Bruised,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:34,Not latest view,TR (Turkey)
Banu,2021-12-08 22:28:38,00:00:40,Autoplayed: user action: None; ,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:40,Not latest view,TR (Turkey)
Banu,2021-12-08 20:55:52,01:32:45,Autoplayed: user action: User_Interaction; ,Canavar Harmon,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:32:45,01:32:45,TR (Turkey)
Banu,2021-12-08 20:55:39,00:00:06,,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2021-12-08 20:55:22,00:00:15,,Fragman: Canavar Harmon,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,Not latest view,TR (Turkey)
Banu,2021-12-08 20:54:40,00:00:39,Autoplayed: user action: None; ,5. Kısım Son 5 Bölüm (Fragman): La casa de papel,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:39,Not latest view,TR (Turkey)
Banu,2021-12-08 19:57:31,00:57:06,,Hellbound: 1. Sezon: 6. Bölüm (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:14,Not latest view,TR (Turkey)
Banu,2021-12-08 19:15:56,00:41:32,Autoplayed: user action: User_Interaction; ,Hellbound: 1. Sezon: 5. Bölüm (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:48,00:51:48,TR (Turkey)
Banu,2021-12-08 19:15:29,00:00:08,Autoplayed: user action: None; ,The Hangover: Part III_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2021-12-08 19:15:19,00:00:07,Autoplayed: user action: None; ,İlk Maç (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Banu,2021-12-08 19:14:31,00:00:04,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Clickbait,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
